x,y,z,resistivity,chargeability
0.3409829289471342,0.8846321247622361,0.1184947064277071,492550786.7580972,45.49683404949039
0.2664936233869511,0.253314928113983,0.2876328028374314,669221014.1674793,44.33901915718772
0.6081249068041593,0.3368550053007574,0.4154233084502985,524220676.9614141,141.78337123324616
0.5625343048971623,0.3902412474302751,0.4063682193676362,631384412.9919621,95.0925277357416
0.1950375631422908,0.0784096359070639,0.4132316529477643,19488111.348787703,139.9223163199585
0.2184970261634625,0.915284956267,0.4336935867042544,617245937.9650016,185.72836052341
0.234370233550788,0.8667010333653884,0.7911877775620395,616604043.3865845,152.4478577912371
0.1503988971190947,0.9769190137719148,0.1381325127433256,903262282.2944711,195.1510043614953
0.2733483176091887,0.9460033885642736,0.614991181014629,320304949.585107,8.258453974951706
0.8012949488994849,0.3309126278959552,0.8987795626438947,999914661.0703484,69.85783213605589
0.1869796458911052,0.1088407328549422,0.3875313134493304,904154867.6331304,43.31398623207316
0.3332460726502658,0.0512866727179381,0.7894141918160071,555092846.3359426,39.15175644963731
0.4569501492836395,0.057022794714888,0.8888333865742996,586258465.9361634,93.85737912640826
0.8752960855590277,0.9008766017584996,0.3973461342756922,755553091.9855043,109.94905538495384
0.1699959420745582,0.4788411328523262,0.0313871399728483,382746438.0177407,78.59216003880445
0.2797678599808333,0.8474734072234107,0.3998050418199199,270535695.5785072,21.48777363816061
0.2139873278266409,0.7438811084349435,0.2368944258220279,75603399.34538475,199.7991268316992
0.8490681784881238,0.6309290152555047,0.9387874522658292,543107239.0920774,198.4351233638216
0.4214862638873495,0.7145857480781257,0.8566321397937985,83665690.04041626,46.45709465985357
0.1906157933239414,0.5049789507275285,0.8073076024412985,990404370.4317836,71.24998874290218
0.634764202393431,0.6870820158229786,0.1559193617153811,497079823.87802297,143.90534618507755
0.3367883030543366,0.8423461071385149,0.4107732956313352,908411037.2028812,109.34763846192108
0.8243744163114373,0.6480242871852051,0.4506432888493853,125792083.28164583,164.15252219219803
0.2756720947592274,0.3286878433238108,0.245797313427483,600901918.8342298,160.62471774730977
0.0089193602820035,0.3144855058113357,0.1372179098939194,220183311.1126743,30.152919890103117
0.5095375115753275,0.1823989327728987,0.3812278301189669,357675674.6757378,189.7951987118364
0.2118096143429749,0.6298962925395922,0.4000043730933823,379269600.4257077,30.255163082824275
0.4922178584705137,0.0885966054074811,0.7700009333294872,929418327.8547246,89.22677144763387
0.0951694819561298,0.7306494566745628,0.6541158777035208,276720534.16906387,110.3192778505966
0.3409598048232861,0.2502493914941646,0.248778816911879,548105615.892344,89.40983817458161
0.0001468404851227,0.0006290720572971,0.8369466538072243,240132093.4069817,113.54361575128742
0.6010719157636915,0.0540467131640203,0.0663491801884195,523837841.2160536,161.2698827506495
0.6605407750567056,0.2876514074158279,0.7990496831115319,4019607.073252672,41.488207747005056
0.9594426054966628,0.0419843479731922,0.5934746949645989,312874145.06815004,47.1996425510038
0.4877779848075246,0.0862102613438143,0.2306875277703063,148697179.28682324,60.2154309093422
0.6107533000989179,0.3458611978266973,0.0566783454809639,337622789.2730601,132.44783709047556
0.1660278004848457,0.1561687213262145,0.7774038890771532,506816391.57412094,119.14750073679495
0.3973119932848601,0.7034547514513785,0.4850817962671527,815594809.5929825,59.91999525152583
0.7194362945590072,0.2017775514030938,0.803020350098334,391529128.6991616,7.757798561848905
0.3267049699616705,0.1836683716252017,0.6429205174149679,127459716.85897627,70.04732898175325
0.4372505324577171,0.7756302082751064,0.93211905989746,104320011.88766617,151.1554675200296
0.7393756358003376,0.6217968993681823,0.0550041776047723,47983127.35905353,36.41328407005797
0.3218090752824053,0.9797311712470942,0.2374757428210732,586529108.5781751,92.54262648282092
0.1630864361210413,0.3386792675617881,0.3128481076789675,920101082.9598048,45.74761045182436
0.532661295160575,0.4521882562599214,0.2217720456174496,477368226.7195573,192.6848623678191
0.6736199383111445,0.5165197796534604,0.1052656250960907,190751048.4824552,196.70442883141263
0.8010939567051746,0.6259559196208528,0.6939043475167995,325937723.3641346,72.77159159899634
0.3615112191180522,0.3952264811844619,0.9007294440497506,569539238.6580743,122.53133409069832
0.5810155521170042,0.2255843532455905,0.2005233218163372,559294838.3088458,87.76776221522809
0.6037161596989615,0.2257742520785584,0.8271876762392036,210570542.4147132,57.98939650756418
0.1711494928500346,0.7619441575954835,0.0161742917520368,267076625.78160185,30.51532153425316
0.8545050329534543,0.4223160366775933,0.3356784269684674,720609054.3921859,21.24507574688672
0.2712399721359111,0.7171528320878654,0.5637470348971433,561028298.6860752,169.15664005771964
0.1219332532969615,0.3571057820407645,0.444339333205011,70569386.97705907,24.589237853182368
0.2483716062669001,0.9896291542522152,0.3525007143825466,833815034.1348897,69.62234187818252
0.8402285858636482,0.7196471152465178,0.4634556587265509,797295660.1841292,103.30237094061188
0.5403763138535291,0.8313792597305454,0.9016470416069734,295182836.7196241,127.78731332419346
0.6107941548130884,0.5374016880008439,0.6309041338353714,582371111.4370977,197.75608905440075
0.7596381487201297,0.6488036967952691,0.1463892062457782,365633116.6703752,194.62099251826928
0.9727298974136362,0.6910388170074171,0.5602114495403129,22048556.46982752,126.34524473115174
0.2486264604793545,0.4705262336223255,0.8801762848648818,792314824.1597222,12.155982961096925
0.7628004869543243,0.5060652872458276,0.2513616793923368,390144029.866144,18.29660105356514
0.1049885681898141,0.3043562017145597,0.2765771333994862,329476969.94263744,61.56573756331234
0.5190245144619083,0.8416699124016953,0.274805619539035,397833792.7779704,23.885566338716234
0.8267333190194394,0.4967818941090479,0.7028148419336101,115812746.54576258,62.93557347300396
0.8836538801385659,0.3622431942491337,0.6667489213374881,576346113.1538892,156.5625534749599
0.1122696921889669,0.5234106730895671,0.1147987965540412,392240268.54161495,40.40348464173364
0.1931249307652879,0.3511596244309759,0.5559006154582212,17192183.752432823,182.636819055564
0.0869567481215262,0.2249830697210713,0.8084610513696993,254438452.97789404,33.93089657072154
0.0833482233492894,0.9170737666266152,0.7256565165189985,217359722.2921593,193.85598267778676
0.792095254433077,0.6755874974977207,0.1635167667816713,60321263.91982929,138.64851125406838
