x,y,z,resistivity,chargeability
0.9372501440819652,0.45893313053809104,0.4573194767665575,510009092.9523955,174.81468463365871
0.17444964349820935,0.7950576387913016,0.9850133845594579,145096603.8015461,124.21839093300213
0.05327640089421304,0.2341797513091055,0.658568597704216,26448045.9046066,166.4092297168303
0.6284193366232625,0.837064158228461,0.5050577162412608,317834807.41916806,154.36592774474946
0.5523697503763803,0.9729747549136489,0.18002007684464127,502691057.7653055,164.93751525082558
0.14693575860660368,0.9445144824561946,0.6255750290603598,977959391.5141201,3.8275869710928445
0.7851446634367693,0.0723511347379715,0.39745880433427194,949257314.2764884,106.79063911853117
0.45172160962920815,0.3609350486160017,0.3926397442759081,526592248.0582036,60.0719132538055
0.920828378559019,0.0016233626501468423,0.2532204748684057,425873773.52285314,151.88063021203294
0.8923489066411964,0.17515497781294775,0.6118251553703753,814529703.8618749,58.292781541582485
0.8039384862078672,0.5266502891970187,0.8145917491732267,298047246.9997281,52.54999885242739
0.3734750082506818,0.6147067821066676,0.03849205789973564,709584748.5619692,55.35105109806262
0.716361743840612,0.4563256671238456,0.19936102055943095,58322815.45038943,114.51973690983368
0.6044035025655127,0.7470690266165866,0.7778342171956858,9882588.421190284,91.98710609995348
0.04381320783614051,0.06945467685951745,0.9939226516174329,979579030.8629493,70.680139139779
0.4797896566411224,0.40851020781967695,0.3180786449816879,696732893.3100528,111.33325308677588
0.6291861249019216,0.6956798718810913,0.5559938865626768,925851090.6470575,120.74414692683871
0.5098137883460475,0.706834455879083,0.4770003332931372,529608403.6978219,24.536363860570386
0.20230912175225668,0.4993064822367156,0.08699261838801953,946106401.2881315,169.10278905646513
0.5082064555137841,0.016025456100421276,0.752257377998943,37945335.985485226,105.83594581885689
0.3484323051855146,0.42678113798501727,0.3585951414254094,104124037.73349911,169.68952773310454
0.9600157335772164,0.03551701745024216,0.7206944631553154,786752022.8653086,152.84612918343043
0.3007809410232761,0.5605834070354178,0.42616489868065,825898253.6997494,177.16890124988595
0.19828398816126414,0.32265812979198405,0.5173834261647997,602087652.4182212,180.6185023690764
0.7378618674970631,0.2612344565214031,0.5018101713957873,945552404.3269689,122.32011340488438
0.5466775600906251,0.8350025328039872,0.01773702923722198,973771110.5930977,169.755901327791
0.45415065006620114,0.49791053241811634,0.7449645596740008,59452188.689383075,171.58559567699245
0.3359363297073562,0.29061986363951975,0.45853882001188395,957883519.7858235,117.6514307763045
0.3763452449744029,0.6825066581658592,0.1276055823968132,339306916.8115268,151.93238647009326
