x,y,z,resistivity,chargeability
0.9875161802808397,0.5093011531345604,0.5513438497111298,4344527.474355108,121.0669098095799
0.39810892136569853,0.9809058799691813,0.7053535549377039,146437289.7827686,84.70824286668051
0.08992238929202723,0.205891260608828,0.34901636556004956,63486993.28272401,175.57187435111535
0.48756924530566104,0.7138125101893088,0.6363262712801272,960835550.4076889,30.97019602858819
0.38584984055777416,0.35219827322570507,0.5979600442821381,940709779.2441921,165.67161360984122
0.39752435520540885,0.9887966358770839,0.5976188815081266,780506734.5866466,150.87869617361807
0.3484506584751792,0.45347495930793047,0.6726777424299833,542484507.2738903,57.97910708700351
0.7014345392634298,0.10848618327706694,0.7951168524182222,436989472.37214583,98.69995626115838
0.7391171378950324,0.32206935486791843,0.19640646634907444,573462031.9775095,177.58336610603715
0.705514865740403,0.5807974011487792,0.33616992322142414,895071926.7257229,42.52463190107505
0.9267468864175231,0.28893054447702193,0.1106474088117656,362982477.04866105,147.01622131556152
0.8314260607026343,0.1855296082334318,0.617465242915191,652162083.7719702,168.0148068609716
0.1545697327938269,0.07476476125978948,0.31984424813764856,501272360.1902076,198.59036697065122
0.6050327669287963,0.5648516867617528,0.7055539688571225,316569610.52904445,112.74896698356265
0.29469307019731805,0.8149602977407686,0.9194057888960413,164782445.88621625,1.2285537536720348
0.8202959364100966,0.2751947716648193,0.5483078805703719,329403283.72268003,102.10079467593192
0.5566831190035376,0.669818874835419,0.8780056975643676,80930760.92874065,153.37214072742503
0.13797629522331167,0.277815151285007,0.39788391556761327,366660129.4521052,104.72878199604514
0.09662229790491472,0.3288731905366328,0.40199796333866344,457657605.37787706,69.50915555151926
0.1048107060097726,0.09379850626351793,0.092750957092679,758291434.3040549,103.63091668637838
0.01725181259605979,0.19646355917621938,0.6916508209229294,9722059.051048292,72.6888282940362
0.715398578468299,0.13184348864396467,0.530440387518827,716836145.8951287,33.909528745702076
0.2204678506432105,0.6541144120984582,0.3848417281186215,72018438.81984495,59.752379326336595
0.11326151434650711,0.6681535245683136,0.6770392913092341,354628051.33928156,174.75398360030204
0.010797914975882228,0.12848281323221344,0.21033452375974837,681817011.2334124,75.85782784009932
0.6980262157786354,0.9387043405785997,0.47429306338272614,365531009.1678021,32.708379329124185
0.08844976082595901,0.8867478838358737,0.7100437039952264,863408744.9353796,57.23382516932185
0.9961016287293066,0.6332474800320123,0.5718267391657958,781317232.9835113,21.71557105338593
0.862557282999527,0.6958933978392359,0.9875648300917081,514157388.6522667,15.752230880913842
0.694518840698005,0.07882433060200689,0.8546654840389132,60684099.73687018,96.58210545206292
0.8981064754811049,0.6082801724962144,0.7201158618162155,421305956.1739591,188.1339879715493
0.5851947745818814,0.050564497501056516,0.296053717291363,854271501.0838871,11.144593342283748
0.9537930366274663,0.35589185153056546,0.0761257346157499,996570543.2290406,172.72075637778696
0.5797335610799902,0.8345763320080637,0.21378191716107453,807508879.4702742,49.17868907408547
0.4459499239670074,0.5456636062413058,0.48241774634260615,896691564.962359,39.221340847946685
0.6308649056722833,0.32685145062453735,0.09715863253200763,561567079.5841461,81.6965630520993
0.9287790405290061,0.4289335430688862,0.9971838708092652,925886665.8854592,185.9622831893198
0.5345627486317559,0.3167821202916188,0.6523895159438008,446361774.0595524,83.24096096010562
0.014922697140970054,0.13541242416318466,0.7078711591228128,299676077.8322137,197.09656899591096
0.9943517993721305,0.15177726304095784,0.5773291624235272,865994342.7602421,93.72092872524307
0.5221676984973339,0.9862650263703189,0.6939350716022393,436015374.47932804,102.78345691506388
0.27893269850712665,0.7446240209903955,0.5875123190880894,240664186.7241335,132.79768626873073
0.09793710401936928,0.8098540054231622,0.6772242384952645,673181313.335482,47.40323460439295
0.9419130556674976,0.1102196066649691,0.1254579648113352,689508021.046367,84.49416996885356
0.6596662279854769,0.25435397352185984,0.23888898335831021,1801885.5237589383,63.7618399022811
0.1037669581118621,0.8288854550792637,0.819681443884573,71907368.820358,166.4669885231277
0.29469179115729704,0.7539174012367728,0.4455459146068128,524694083.7401538,57.23662200145541
0.7866675299090261,0.13764147892742973,0.3157871219103794,286647269.08514535,71.78690210208562
0.20158128890691895,0.038738073114223726,0.20247564339033663,131679703.78323725,122.63349351957625
0.8093155923673533,0.8338868985216189,0.9362859996164539,975006872.7138348,190.3786150883063
0.8147157681410512,0.2682358098590154,0.591385933550762,513183921.0266005,180.9227620383898
0.15191600837219876,0.705698307539359,0.4581044817918125,840663892.8874946,136.32149615094283
0.43302999870407255,0.4337138251040318,0.08299998863895819,131936085.01191202,141.90286365757666
0.3606202248077738,0.1613698317381076,0.5281213989252925,755998515.1698259,137.55405562421393
0.2600966794594517,0.20887880686113636,0.17892232654443363,934223912.5546206,13.045113202086899
0.3638273966443545,0.8093972466387248,0.336904297390489,324222807.8209376,32.46286824818745
0.35164113824952525,0.41836397009229254,0.20617118826716052,513250369.88780284,107.69034187635222
0.05307186994695745,0.9609669089136335,0.38663230002539783,368144067.3369727,5.281852484287297
0.3505651141696705,0.10498394624623208,0.9339338069023682,17296066.402482726,85.75137719698725
0.02058250479465984,0.7053029039356411,0.36049351646856387,455864457.3959603,129.9631216535012
0.051943484900163095,0.273397158038424,0.04809709124293493,908411562.4137295,92.65358182815075
0.07463825376213262,0.03328656366788518,0.6630047226148541,766241854.5470321,40.81370662736106
0.8658163205114923,0.9344461650930874,0.07795650824368106,857219105.2733854,103.76019163129038
0.21051316489816707,0.7910224621368371,0.9424777019703531,588199842.9053215,18.00657539609849
0.21133673495196248,0.8792846656428586,0.15404042475699053,370088836.1638935,109.58230002164893
0.313629394934382,0.9552131441201561,0.4845990791379782,212391843.3268851,116.41440293961469
0.8143920026777329,0.33870895062548345,0.5953129944188476,115260141.2364114,5.388955670122297
