x,y,z,resistivity,chargeability
0.8335810714220507,0.5864431558110685,0.7668850323618149,805547820.5183976,182.55781730229597
0.596842231831944,0.6456342142681569,0.5427647202518193,124672122.5342582,173.88395636687343
0.6282341376526603,0.17545844817539025,0.6644022359879524,711580611.7927617,59.848602880292056
0.035399410256054864,0.97632509882385,0.7906560622128079,249723278.1282559,114.90959021314873
0.5050225338535047,0.025654225584901602,0.21578715237419532,56394298.75890745,58.044869357951434
0.8920508133439347,0.7346373117775277,0.42213964002735904,222176649.772191,193.85328203147571
0.878949598482423,0.9078160612129914,0.03468519049088192,968021830.7749047,83.7318518995646
0.3026129728336582,0.6216815086361367,0.23550030035039904,745222085.5334105,82.8747158040772
0.36340200256196886,0.4151407533832193,0.07519403438308447,934063021.9378422,37.029205302978994
0.5181528423508672,0.3193925090433092,0.7511747135187304,180852797.67115313,37.834578865010805
0.10293569191826779,0.38628717771899734,0.9592027071363185,668522.7426690521,111.0135424846667
0.02280364672804258,0.4492166043130441,0.8911209891941345,604737213.6715119,156.11336370784198
0.07337643363053492,0.648678129238558,0.24577223935138526,589384163.0645161,199.4019027317324
0.8026767103967435,0.7654535223865209,0.5329777877839946,979670540.7108122,17.04366723236874
0.15077680713249264,0.7355998297886629,0.08682389975633975,210625575.23533142,135.23059367742033
0.7529926556462921,0.3354411087979895,0.795507120424031,618538137.1967567,156.9959012635718
0.7196225712118097,0.27540225487139813,0.6061386970602451,533774078.0631753,147.31300675535354
0.28937238841785473,0.8778805410614221,0.7199887038622749,501922702.274885,43.57831501955791
0.23752476177616688,0.9279208315615537,0.4149972790022728,514230239.59497404,53.126904908721514
0.8239990737979616,0.2120552565006234,0.8250073212990057,976187835.1325867,45.69895943521094
0.5609419938045492,0.8551518633661989,0.11339780365300334,627071085.164633,78.2161025292363
0.21833491023065144,0.47183343380516585,0.17830233176135923,617617405.653595,22.86441251859872
0.2800878257513698,0.9222268334705304,0.0638290946905925,675384807.7423937,180.52304461128747
0.7409238524359595,0.6033871487654432,0.06822171417057743,376328575.322408,85.6327029028279
0.17419945155849614,0.7464225076954182,0.27843690942081467,487772197.03232455,24.485448453338975
0.3319409348300515,0.04327789659403247,0.7290313506341157,134358017.3299339,100.2356037386838
0.8145152929939591,0.770864508030284,0.01417450803364606,658726575.1596488,119.82062505421823
0.4471519003947326,0.5523738586636334,0.9632176093446745,139076952.8270447,133.35974786159196
0.7508462150590145,0.8278876144284638,0.09016171540928442,735216812.7342628,47.829166252139224
0.5807732444431051,0.5983737905552889,0.5976297557182488,773784726.37857,126.21334952496251
0.34357616628705934,0.21559025141322685,0.1914990836764614,266623403.32042933,148.9630895900031
0.27353026306741923,0.751452750868929,0.7780932796369155,73608469.96889971,198.13843017674634
0.4896694058912713,0.14976843872252688,0.834838002551635,38457494.65631277,58.30707068996328
0.411411078711058,0.21929296337999127,0.7051102438006299,773640250.2389879,46.244950776864904
0.729447283383802,0.7935901335825342,0.9056927726769078,260039004.77004537,91.74980923456056
0.837200075718743,0.9736502445867323,0.9108324839192111,388325191.7941095,32.85744347265545
0.6638005941258349,0.0968263005260962,0.7088607432371367,923297421.3728641,15.116046705320807
0.9446273317580111,0.8200071110678384,0.9935712355156916,232796210.64307556,107.38036928072017
0.3389833155050137,0.939558782009289,0.32673052959248616,154634192.55846322,49.1710246315191
0.619919506500157,0.41983226923784456,0.3444158202028451,869446926.4350032,189.32107231353453
0.7266952809172217,0.8675612575682444,0.4543672437296379,732846041.6232752,40.046368392385446
0.38217139159817726,0.7568950806161949,0.48350325621049195,732996643.5727897,126.39357856498836
0.35984843335738836,0.573238089416002,0.16886490871647786,925067117.375298,143.3231803147217
0.886752011600442,0.9372955300770244,0.2031416386730237,352397667.03463393,175.09910437847597
0.18636502039873415,0.13884768550389648,0.20981964855658497,442516597.44303817,57.690388898472754
0.500004317037841,0.3751887792797566,0.23178830911100934,183957632.4686878,160.8784539049874
0.29265892552867356,0.7014796110166092,0.6157180801451341,936911315.294626,187.45914536211282
0.9769056543288672,0.93679787629161,0.11851957855547846,718419941.6005226,53.212706147990716
0.0021976005432571277,0.29363863022004544,0.3473456986748864,409879935.0612169,185.86708711755782
0.2909897421044284,0.7623013316482535,0.8321460640399271,122049159.86039945,86.76256487555494
0.4069729980048422,0.9328728593403697,0.7226759604637151,220701781.02090687,188.19563142568728
0.4935116517902526,0.31680864598755054,0.4923263561912786,764737750.0066235,41.458486400908946
0.6968842760078195,0.7158982175743213,0.9142263186475214,240588472.45804304,146.05160131973162
0.116949259497654,0.2793913545308986,0.4743712403905196,729384715.5080218,109.85507633521345
0.18560703208516593,0.435871001107778,0.11919921388403054,985315684.8603241,154.26463984117615
0.566946229939173,0.9723138741069661,0.8018334697569143,387879084.99592113,82.12793892406647
0.08361776103776586,0.4661581137869567,0.6731931924510293,131844074.27682921,103.48693376077149
0.4995716408342912,0.018284474687372043,0.11179734277220887,658627911.2987634,12.548612695781047
0.020438766203049408,0.17699375027786612,0.7669258962720573,985285264.357889,119.53992497716311
0.1568448929867453,0.4431037324026129,0.5086976598104663,353191455.3312793,191.75847117565854
0.84796251971529,0.5589340348193397,0.19203170587840457,438740299.32951486,43.91618291423691
0.5040269473121719,0.3686157571156681,0.11548316295974925,204131139.73589426,32.29177514041295
0.9306012768058309,0.9162922605544828,0.22775294649010014,270707524.8130053,71.06613884530259
0.6553740239723214,0.1374199337619173,0.9680149722826479,139755241.0364582,89.76984118708921
0.41458481075532516,0.13273144032858242,0.9237483813863862,640474819.1003276,61.32974557186137
0.7659140744443459,0.12292116248321805,0.005969206068458299,411713091.25701106,41.56619757454045
0.8905728514881739,0.060741694767426746,0.633248778623105,688470380.1983284,196.75852232515984
0.24888558259186766,0.7757900333037212,0.8917034855471819,206054771.923179,147.4950379980878
0.06612527151512515,0.7965767766487694,0.6205431885117096,843419059.4545227,172.287701812245
0.32404412525793247,0.8785443275096982,0.4067921746433033,272223125.4790417,9.094561420903858
0.861676438816843,0.30633044397407083,0.9100090736904426,775157060.5065107,55.94800470107708
